episode,step,avg_reward,avg_loss,min_reward,max_reward
8,89,1348.7172034961093,152239.34627278647,804.5422180467334,1738.5496648440687
8,90,1349.1728006957444,218556.2583211263,818.0037363760138,1751.6148003470205
8,91,1357.5956610672263,306396.870320638,775.3575286196167,1763.0262979089953
8,92,1344.8633017772722,235314.9755566915,750.7614805343215,1727.0167007418686
8,93,1361.4482227611086,237154.76013946533,787.7847244496992,1774.3956734978633
8,94,1360.5514231119998,286722.21858312684,820.5264730590037,1758.2269410097588
8,95,1352.8595981228277,226814.60419718424,770.271659873635,1794.9677472704336
8,96,1357.3780825276106,215636.5100301107,772.4824108882041,1791.8199583095661
8,97,1357.5475141398729,170812.7372639974,743.1749054109638,1749.6679570672527
8,98,1364.2530652917558,130260.05408732097,786.2401762066719,1792.135012829981
8,99,1386.1048116125764,180116.62845865884,813.4934234076513,1825.9939639522447
9,0,1717.9121547687853,205611.31680297852,1193.779683951209,1960.8872644776113
9,1,1731.2143225423572,226485.2144495646,1204.718661961672,1990.6475915588883
9,2,1727.7609662790103,121665.30354817708,1211.154282246443,1946.822161520251
9,3,1717.724428815018,218080.71256510416,1187.3071387158075,1988.1560745737106
9,4,1719.605643374836,228911.60066731772,1217.6056937436842,2018.3388140035142
9,5,1711.7056935972885,111836.80818684895,1213.6217898699845,1987.2627349676127
9,6,1715.876671608931,182277.21183776855,1168.4110783602666,2027.65576896241
9,7,1719.7347578393149,211267.24618530273,1180.2624253899203,2035.6229434429292
9,8,1730.3957150909798,263421.49217732745,1214.7268696357546,2049.5787504352065
9,9,1728.3872840654465,105362.29897054036,1190.558167371664,2062.309963241597
9,10,1742.9690180618866,110906.21411132812,1184.3551579340128,2100.8375554575387
9,11,1746.54226076891,539547.0145696005,1144.2107367927633,2105.248703331467
9,12,1770.17752986487,121136.30836486816,1152.8463912248883,2135.1241952713626
9,13,1764.66188153477,213051.08771197,1163.5027612730446,2119.4920433476127
9,14,1756.122436741086,189434.83646647134,1117.389010570955,2092.6311354345935
9,15,1759.1091933927398,75519.35126749675,1097.56411923,2080.1046015701886
9,16,1772.427555576537,93073.27884038289,1142.9571607618693,2083.1561254913686
9,17,1769.4203225028007,228871.79109700522,1128.9554017914777,2093.794167335991
9,18,1767.573802645493,198113.7420247396,1084.514178561983,2107.567993957538
9,19,1769.278477956418,170961.76751200357,1121.068002635314,2143.9627249125438
9,20,1772.2508606652136,196525.37884585062,1160.9537982064357,2117.914175304771
9,21,1781.7772305123246,135800.03756014505,1200.810934623864,2071.3417355433894
9,22,1773.6561181767954,164903.7777582407,1189.322160863918,2100.1265585590927
9,23,1769.3177347705396,290289.8911827405,1223.687208191905,2111.010091780794
9,24,1769.8191137827125,198856.45423380533,1258.163930657048,2079.8681992601373
9,25,1774.8519978202894,184795.7061767578,1251.9597102524144,2120.7824378420746
9,26,1774.6122436390544,171121.54544321695,1217.6437345051734,2132.447554470941
9,27,1774.5669469684856,126345.52691121896,1252.2459462146378,2089.2224668996064
9,28,1776.8925949561105,148814.2343597412,1282.4544852225724,2087.3668714802193
9,29,1768.5915571679404,505907.76198323566,1263.1188646933672,2099.7372021231195
9,30,1763.0643160181671,110127.78881835938,1232.7063428847018,2070.230527444813
9,31,1762.9790737068652,213323.52376302084,1238.9817914151456,2049.5899034824506
9,32,1762.1363223852243,407846.6888020833,1241.7858357624687,2077.522639059706
9,33,1772.6016149690597,109948.58918253581,1281.4138570319456,2066.645564861415
9,34,1778.4581909828523,94259.68831380208,1271.7249944930163,2116.1917105101593
9,35,1787.518610146799,163633.39912923178,1303.906904682368,2158.397059913568
9,36,1777.6665744740321,213449.790918986,1327.7256626160868,2114.836456529354
9,37,1781.37137383604,265188.6162109375,1324.4816195140036,2147.8183951543706
9,38,1784.7114391481527,144589.85881996155,1302.3928051074745,2175.400874918967
9,39,1801.533154652762,197010.96700032553,1280.5763027294474,2206.4155276514034
9,40,1803.2258026296724,266702.12819417316,1265.2364127175033,2195.5578736727684
9,41,1821.2721175917723,165563.86042277017,1280.4696386300702,2232.024280722768
9,42,1821.8666188581312,183014.48262532553,1276.2313697455263,2269.428837207622
9,43,1831.3981826807858,292991.65853500366,1306.8521337026623,2273.7537750274246
9,44,1830.126140128328,224638.60577392578,1352.379897712597,2261.7271105969185
9,45,1819.1931557930302,46641.286641438805,1331.747815240732,2284.11752334764
9,46,1822.3981126370052,233018.36234029135,1343.907021333632,2276.9942387505894
9,47,1822.0261663096196,220757.1427408854,1346.7218044989818,2237.9622317511526
9,48,1827.9791115233481,296281.9205729167,1298.7788433105602,2278.803869624265
9,49,1821.24752493943,374426.4431152344,1286.4514281321055,2285.360545887133
9,50,1818.1355252989076,260183.02346229553,1258.3115702882149,2304.2760855882525
9,51,1822.3473195874133,215800.6043636799,1305.2857219601492,2276.3128057740905
9,52,1825.8705581711763,151659.97438001633,1302.3172851791257,2298.098714233137
9,53,1822.7281281369214,211303.3964996338,1289.1206802117395,2284.6432661951053
9,54,1814.4381817763335,234514.6357421875,1278.3131953841346,2291.0428369608785
9,55,1806.376467307313,287154.28746795654,1298.4387292453737,2327.1878458927767
9,56,1802.0179786551291,259232.1564127604,1285.44915460353,2305.7846661546823
9,57,1798.918785674028,167791.04671335718,1292.2172670565167,2281.334602321158
9,58,1813.8408715682478,126897.37947591145,1289.420549999174,2267.972151744663
9,59,1817.386895902902,173940.55217425028,1281.3549348326221,2287.8829016196773
9,60,1824.888723758444,70573.54733276367,1331.2792276435764,2326.36079183268
9,61,1839.5748047300292,208488.1115394632,1292.8060837247845,2307.306548908657
9,62,1833.5557539073116,229342.28092956543,1314.5245202873296,2327.150904591225
9,63,1829.9932226203762,95699.70682599272,1266.8023897330463,2366.296074075438
9,64,1843.0072564122465,232501.37094907463,1272.9330615298861,2408.5058395470164
9,65,1846.5165229246593,194685.45260620117,1313.0925645409175,2402.041613414933
9,66,1838.2753805728169,162812.16170628867,1288.577472188652,2398.8186664520003
9,67,1834.3970509289136,136927.99266338348,1271.1822039605474,2392.6399142503637
9,68,1835.4951558839869,132663.5647058487,1282.06001235008,2355.625542829924
9,69,1838.8523085356908,201697.59954325357,1292.3264517460784,2354.2025378828507
9,70,1842.2258549243988,204628.97139485678,1252.5705803242383,2375.2457016301555
9,71,1845.2918164935666,209345.50537109375,1240.2514432588164,2344.0761736406002
9,72,1832.441625631354,381805.2883644104,1252.6429371930913,2336.9217669543514
9,73,1833.8821721903435,176916.26141357422,1301.5402893315406,2306.181067672984
9,74,1836.0514638834939,203035.12565104166,1261.0108254067356,2266.9713822917724
9,75,1832.9002748873597,347706.01271184284,1255.7970538319364,2294.2111479391124
9,76,1830.8531287696378,196476.0958925883,1263.6437097331684,2334.2688005137834
9,77,1844.9162650797261,152533.5061715444,1224.2122299122705,2310.5571995459477
9,78,1852.8504027579274,181213.3426691691,1258.8847279858064,2277.5952370328228
9,79,1851.3019904839866,167240.57430013022,1304.952788826838,2240.393112517321
9,80,1849.2087929596846,47091.909006754555,1274.7552461826315,2272.075436234085
9,81,1837.546637020657,224207.91119384766,1290.4531182193416,2286.476257843435
9,82,1853.1868044323562,236009.56963094076,1340.550790857235,2328.464292868943
9,83,1842.5103541027975,512626.9850540161,1290.7894714911872,2353.9015927443784
9,84,1856.137864761207,126645.33693440755,1294.2948362040856,2398.225614613589
9,85,1851.6156152184922,123420.46723556519,1295.9434026297154,2425.21031637891
9,86,1839.7296311928724,145037.43941752115,1262.3019741014716,2390.8761875661053
9,87,1837.998894632525,631361.3764165243,1251.2375270937086,2366.668167443188
9,88,1839.3847660536733,270814.14495340985,1296.0571355660081,2392.6737617713284
9,89,1846.3027636136937,156311.09840901694,1342.120467574693,2368.950261117725
9,90,1861.1125815241678,265649.2274983724,1324.0749139576285,2383.7757034857445
9,91,1869.2565283168803,177599.77531846365,1339.1196409156655,2359.3116947707736
9,92,1864.9062914447447,89535.10213216145,1367.7929800710729,2363.4497657652373
9,93,1864.5391920170212,340723.85170491535,1386.088120002163,2381.0297903344785
9,94,1856.4841697321383,207520.4249718984,1391.0504278726855,2345.5164632199235
9,95,1858.0793136129978,389465.61690266925,1373.0599677586217,2346.3972583871487
9,96,1859.4090387963286,294257.6135253906,1363.3334575992637,2361.082240302612
9,97,1851.7021133505807,250034.32751464844,1327.3242410961084,2386.643415800561
9,98,1858.6975872944006,244201.6467488607,1340.4509512187865,2379.332059859583
9,99,1862.542701005449,252452.0595855713,1294.736238373685,2363.4611050677877
10,0,1515.6671688782073,353509.26879342395,1080.600123734823,1969.67839425843
10,1,1524.462962462736,126202.1618499669,1099.2684630489791,1955.7544266033378
10,2,1532.339725692993,246557.5701497396,1098.0211679576823,1975.120088074201
10,3,1525.7862052209775,264071.536336263,1059.4435005462738,1944.2417504071498
10,4,1529.1179027879205,314101.95481745404,1072.8730724244144,1973.408070234896
10,5,1530.4564069075407,146432.15877278647,1110.1380324946163,1950.803782877846
10,6,1528.0089387790078,277927.1071720968,1153.1653806311697,1988.1012316791116
10,7,1530.9349676304698,245815.25173950195,1176.4820050766753,2032.3349004051036
10,8,1524.2287419364902,176707.2169189453,1162.7090402543106,2045.598439383744
10,9,1523.4383176961092,228690.07087961832,1166.1376117399327,2032.011572597908
10,10,1523.2528393971409,398201.98273245496,1161.0966428810348,2064.295119478594
10,11,1513.5571412403115,229634.07694498697,1135.1641186670824,2058.3558687140253
10,12,1507.441290532189,197142.15317789713,1105.8013922021034,2087.6579828471586
10,13,1510.7908669749474,224423.6632486979,1108.2331501486537,2116.3728838334814
10,14,1498.2152785436465,167304.7470957438,1065.34881958338,2072.3268691094236
10,15,1515.8974896292002,144456.04876073202,1111.0264930454298,2101.942025117799
10,16,1522.2908398693837,230291.15669759116,1123.988702096862,2115.4228322408358
10,17,1513.3122497457177,239835.9110107422,1120.9336705172957,2098.557487096505
10,18,1507.3158615367258,177841.86075846353,1084.1638741617485,2074.3600454412294
10,19,1521.1411273348012,165133.61791992188,1085.722402743354,2121.1637108606274
10,20,1527.0237480731148,151023.46781158447,1096.4889062150996,2161.404057825491
10,21,1532.8830194688908,179742.0781586965,1093.1738685813052,2210.839190692489
10,22,1525.8834355497927,376237.967007637,1047.726283452715,2185.138320235177
10,23,1521.5065366482086,347125.12939453125,1051.9031951897684,2142.930312875933
10,24,1522.9277042264014,343682.79746280116,1031.3948094148022,2131.9366417903316
10,25,1522.0898291474978,189307.42024739584,1013.3851868169886,2138.214276949584
10,26,1521.6445015470572,402397.8968098958,991.7471056635897,2134.170258443957
10,27,1530.739296440285,191408.28881835938,966.0462006237535,2124.587223995879
10,28,1534.5779450507077,312960.8857421875,985.3378685309558,2155.9002401732278
10,29,1535.8294308547613,186290.1526082357,1024.3486540008141,2184.032381216837
10,30,1545.2354266936325,206890.5157877604,1040.6601216491529,2214.8654849577656
10,31,1537.2867851012727,179841.80015055338,1007.9826048350529,2166.2863033776503
10,32,1545.2965590376489,479295.47932942706,970.4735669105544,2179.0181283199604
10,33,1535.250443500923,273072.73763275146,988.7241665410228,2156.2391344112066
10,34,1532.8047974966528,244910.04674557844,960.8787607759507,2195.5580822645748
10,35,1530.263881357795,268003.87361653644,1002.3984050935367,2152.004620991777
10,36,1539.3457218809178,166553.9779663086,1022.3570921811632,2182.363008880796
10,37,1533.7236315159473,234408.17358398438,1005.0506738404426,2206.884847377531
10,38,1541.5956736321766,151616.55281575522,1031.9145594170072,2245.023717928966
10,39,1549.9714943227573,255330.82356770834,1064.6137213832512,2282.9939664504095
10,40,1541.6816684144442,254718.15828450522,1026.4484122574536,2267.4320512381987
10,41,1536.9234651736467,231810.299504598,1034.9254149625401,2228.9498035327642
10,42,1535.2373442069684,333309.45393880206,1051.1535125621274,2248.519665636743
10,43,1526.7243462493723,236369.20043945312,1077.1968793379745,2219.8861858736523
10,44,1517.4325665146578,144497.46404294172,1054.0208308124736,2244.3144424325924
10,45,1518.3358982442032,111752.55517578125,1045.2110163415853,2211.9681292601895
10,46,1517.1230812695155,290270.7877429326,1065.2836496275172,2199.325222974617
10,47,1524.4631082035637,354368.1960449219,1056.3576552383474,2173.1056202426903
10,48,1520.154612479558,149482.82458496094,1069.492779584511,2196.0893074926785
10,49,1530.8035927010744,239474.48783365884,1117.6790346792636,2241.0321207325455
10,50,1545.258580370725,142909.25143941244,1078.7378580161221,2275.133083127999
10,51,1546.4921898897808,329538.83382161456,1074.8644422563848,2234.6087593756934
10,52,1548.0616688416103,173959.97721354166,1121.1817751576457,2216.6974852637054
10,53,1542.1987001315877,204090.4546407064,1148.5656059698651,2176.154361483554
10,54,1546.010375719731,154039.11112467447,1134.7226385135925,2185.142650817403
10,55,1550.9317073802974,199151.5399608612,1159.0593401771857,2194.426514740628
10,56,1547.2100431628303,145904.6553853353,1176.4510442454339,2149.6746295460007
10,57,1552.6952913851026,160097.84505208334,1192.2028575601312,2110.527248933989
10,58,1545.9991679107168,173406.71138509116,1149.2015459477375,2109.1641866436485
10,59,1541.6230921863832,370936.38848876953,1172.5674017917568,2087.976277355135
10,60,1536.3999556820374,104995.16782015562,1190.9324251565129,2089.3166881897155
10,61,1544.2200424588693,356879.61344401044,1213.0030319608031,2090.4913339070145
10,62,1545.817745501399,242967.83493041992,1252.2312751013988,2122.5266354038713
10,63,1545.5873112715954,272320.85498046875,1297.7808395749375,2105.4163864242446
10,64,1548.4384816415977,247494.14587402344,1279.8999828908927,2078.5654869675127
10,65,1547.9714128195947,279749.9193878174,1253.5504052243023,2036.7413878388186
10,66,1546.6551021586608,231729.0442759196,1270.3843492618296,2044.6203288629858
10,67,1549.5576020456958,215110.08333333334,1278.9055865816636,2022.2645831653233
10,68,1562.8042055417952,194101.66333389282,1260.5807277217866,2062.395276363811
10,69,1591.5621721095386,310210.45995076495,1284.9903628103048,2104.3771478890767
10,70,1599.6864710171524,269985.92928059894,1270.1561419913119,2152.4311761405506
10,71,1606.4701979214879,267556.82169596356,1299.5119095866748,2187.309890736709
10,72,1603.2195658283329,180129.46106974283,1314.2713931488727,2153.50495593108
10,73,1604.3076141161,159091.5795389811,1319.379898521408,2167.6842868644026
10,74,1602.8842293291084,392954.1800435384,1274.2247085548274,2211.8643246602564
10,75,1621.3023964492743,126228.90446917216,1266.5523328820975,2259.310360196876
10,76,1623.827566696816,91990.78385416667,1274.3066170627908,2235.1693305848626
10,77,1627.358368376075,180005.9941482544,1307.1251706550422,2277.0803929463914
10,78,1627.893008437295,183565.1134440104,1260.3396098012204,2265.978963682062
10,79,1616.0145597578614,106404.87021891277,1217.5405867817956,2231.546284859269
10,80,1604.149091292781,361551.5466982524,1212.7449095959298,2254.8152011912575
10,81,1591.3435841134299,200970.9803161621,1180.3513420417298,2207.6714494058465
10,82,1589.5484380329654,345774.7730611165,1172.6385574200315,2173.826489243709
10,83,1584.257738627718,164864.0005976359,1213.241643493354,2138.544511658995
10,84,1590.8163636891113,208380.8252360026,1166.4620037340321,2145.312618474358
10,85,1594.3068953106256,236815.91994984946,1121.4762360268264,2129.427804302544
10,86,1600.528506948681,102202.80208333333,1142.9053561666476,2119.447828339102
10,87,1583.6447237843431,139041.9546508789,1093.81954284211,2090.2092284046635
10,88,1586.0756146940919,164680.92451985678,1129.5143496465043,2112.1978858361617
10,89,1597.0748926113777,151818.20853678384,1122.5471142304111,2131.979166841516
10,90,1600.7551364210674,138660.21076456705,1085.7208303545954,2104.0462320094043
10,91,1609.1117440500577,248317.36528666815,1114.3968984023077,2078.975562086102
10,92,1606.414050325003,354472.1150817871,1113.1842360260518,2117.5855989851843
10,93,1598.2854877650243,113772.79923884074,1140.0642124051626,2149.063113220811
10,94,1594.1290755731043,226403.76131184897,1110.1745930200996,2188.784026048492
10,95,1587.381425398946,324579.6893196106,1063.6685992546356,2228.5996307039404
10,96,1588.3080107123385,157446.86102294922,1052.8352858708743,2179.648224944369
10,97,1601.9033576803151,64986.60497482618,1093.542503453614,2185.1407572112626
10,98,1600.5935489548394,200278.36797332764,1097.5495032804502,2221.242872100628
10,99,1592.922388851619,173624.8928426107,1055.2003844509893,2183.0437170581386
11,0,1532.8272548557777,281546.8015136719,1021.4632323775468,1957.887877220608
11,1,1524.9471473300425,299021.3943227132,987.6521820758418,1974.1729648554738
11,2,1525.4279972871566,423433.61760203046,1015.6717330529018,1952.6523627816907
11,3,1524.7161274611901,322636.1096731822,1054.37528141371,1937.507826093695
11,4,1530.9977079447017,123694.11575977008,1079.1651683268894,1917.371444187382
11,5,1529.0652678711551,385982.02896118164,1086.582738070052,1965.2644562984194
11,6,1524.5704764614454,297807.8896484375,1106.9032047109383,1940.748641336603
11,7,1510.9475879578695,210345.10717773438,1122.7393074929848,1897.7497159269255
11,8,1518.8179491171013,108624.18982076645,1099.5111671478594,1890.3885357544432
11,9,1519.113448123281,362028.75166829425,1115.2676449184564,1863.5598046890402
11,10,1522.9342099120884,195661.2501220703,1137.7950733933358,1884.6115120593452
11,11,1533.073946888263,116887.96134440105,1119.041166860749,1876.076681890862
11,12,1544.4074413064702,232036.76454671225,1139.5752516361513,1888.31969705903
11,13,1545.7465888785134,210303.09416778883,1127.0749545685178,1899.7332834804185
11,14,1550.5163895805251,208070.07194010416,1112.7414981205907,1925.608066248774
11,15,1552.7299981322667,153600.02370961508,1067.4709678342679,1927.577016679009
11,16,1574.3502085646198,288121.870136261,1043.1522021912176,1974.729455217863
11,17,1582.675893151548,374280.71943950653,1080.0715235860225,1981.4262961182606
11,18,1567.1035878114017,228151.97583007812,1051.9847651467055,1947.5634424736743
11,19,1578.6820421893872,140883.08669980368,1085.4066915011374,1959.4343363212886
11,20,1557.013063534363,279240.624226888,1066.5631009074375,1983.4110590293278
11,21,1548.8553138760196,547792.3696594238,1027.798681179261,2002.340755682641
11,22,1551.3248563476056,298392.3659515381,997.74408273137,1984.9000174067053
11,23,1554.1184688338308,199775.90141042075,995.9726917723414,1985.9466182028382
11,24,1545.000233674793,242498.11893717447,976.0137211055777,2008.10780021939
11,25,1550.2311650102663,241242.03686523438,987.9995508741812,2036.4022705318914
11,26,1553.734349202716,289153.5822753906,1022.1792463571323,2085.4460138307063
11,27,1566.3521661918976,265349.6271807353,1069.029378392285,2068.391229964314
11,28,1568.4511866849607,379014.30571746826,1071.8898565591028,2079.5691985200265
11,29,1566.4776892823936,170340.01117451987,1067.9176427473908,2076.8673152012243
11,30,1559.149938695288,336157.9327717622,1019.4365786142599,2124.5460434716138
11,31,1561.1637959895886,203357.07498677573,1014.0313520856951,2127.2251449356
11,32,1561.5323469443158,120868.5107421875,981.0839374468562,2132.8814660855587
11,33,1568.7194697313125,177921.25706100464,988.1644839948905,2182.1529209213063
11,34,1566.5893828426906,142179.19637044272,1019.2789922329933,2132.835150607153
11,35,1568.7782020469774,238840.93591308594,980.6300468470122,2135.519114467797
11,36,1556.4537091969648,187906.11434427896,938.3067610669616,2122.8942013076
11,37,1563.1502337031695,317384.7035090129,957.2342724276591,2144.27559900162
11,38,1566.247058015445,219949.6417643229,995.546347768707,2175.398562886897
11,39,1565.5873479911527,159236.12626393637,1000.8594296826184,2196.2138944983753
11,40,1557.8790634341888,239455.04296875,951.4818551188035,2165.3994139250126
11,41,1558.6528157085922,158599.5971293052,948.0146014636671,2201.3713665973237
11,42,1553.779138201181,112925.47404309113,919.4217660131172,2175.793299683092
11,43,1563.472112245494,172402.32904688516,938.2293525604879,2189.7405436356867
11,44,1576.6468345192106,234802.59830729166,945.3045636801439,2178.090152888818
11,45,1582.487304880787,146477.07771809897,959.262650952656,2154.9930169127783
11,46,1572.6817452050984,106149.08260091145,939.0848101189102,2145.054589035209
11,47,1581.2570741032805,299475.96793619794,968.628004775308,2174.830060628893
11,48,1597.3068938020067,137365.08188883463,983.4716606800132,2205.824159875352
11,49,1584.9381793047762,363098.06962076825,962.793850214877,2179.418240332117
11,50,1583.981302139773,232370.96818033853,983.5430429260653,2207.9156523909273
11,51,1593.980325763842,184612.7629292806,981.3872942817496,2222.6358680156886
11,52,1598.429960143984,170601.24780019125,960.5945521940556,2202.6596166254226
11,53,1608.2854865040501,214720.2721964518,961.5903295604356,2250.504436592945
11,54,1618.7066435343702,224993.01330566406,961.1503116723967,2255.0432637138156
11,55,1628.8783277916457,249556.65193684897,929.316138528517,2286.2543254901097
11,56,1625.2401611771413,244115.32338460287,936.3051446171356,2250.312118266595
11,57,1616.5128193812777,156785.57758798203,979.1560128054897,2213.557387567775
11,58,1614.0106281721812,326776.9096883138,950.8763679278513,2175.7690655700653
11,59,1603.6789282508716,361713.76892852783,934.8819732260716,2164.4844518807386
11,60,1606.7270004808354,150950.2247956594,927.466208428958,2141.383265887139
11,61,1608.176444901278,461272.87854003906,919.9730266892968,2176.9455999426764
11,62,1600.1889564026685,241756.68518066406,896.9579858340005,2199.9157836812365
11,63,1602.261427795428,209030.5926106771,898.3336683057508,2206.2758058767936
11,64,1593.3941332065615,165164.01732381186,873.3319013450945,2208.272128944253
11,65,1588.9291494452664,130657.77500756581,849.786057063064,2225.4506051499648
11,66,1568.67719216078,286681.3987630208,806.7042594942542,2200.8401476510976
11,67,1566.4539653653428,371717.115234375,766.5125509797233,2227.9787722093456
11,68,1572.6476044394824,194274.1897176107,746.1086683968465,2219.603486974818
11,69,1591.0831659784315,187220.13252766928,777.3132406935187,2212.6547919728414
11,70,1581.7443144813885,144813.61352539062,729.0844756420161,2204.7171157594325
11,71,1571.471190662917,240539.9382120768,690.1248640032927,2196.898016182448
11,72,1574.352656089588,57306.24927266439,700.6022579019425,2212.119948296674
11,73,1576.0274097591155,97465.45492744446,734.2233202050771,2230.0849688835624
11,74,1569.54600167473,107879.34330240886,694.2046595070215,2212.8709908934084
11,75,1570.84269977648,216667.1724243164,688.2853875552456,2243.0525445948715
11,76,1565.493645595526,150214.77179463705,726.9574289194217,2229.1390516115853
11,77,1560.121823382218,99376.10998535156,748.6542417354252,2202.2469421401765
11,78,1555.0902282903407,92972.58471679688,714.1712014786156,2227.1757915832786
11,79,1553.7018414672502,183922.72786927223,755.0006582195514,2251.6185687933576
11,80,1553.9399619024662,200682.99666086832,763.7488171135511,2227.0188203421776
11,81,1539.2566170159635,190817.9782743454,749.5908898232348,2206.6000869818035
11,82,1541.330670680526,169499.5370686849,748.6497284029385,2229.287695790309
11,83,1543.3958901868791,324027.6576862335,745.7129857501624,2237.6236299777065
11,84,1535.9522529352719,78104.88261286418,734.0279767264184,2237.666947418552
11,85,1529.3030349649964,325415.70068359375,775.8032536180742,2221.3038636868755
11,86,1518.1716813893975,195396.93619791666,751.5570443657942,2222.1708190097347
11,87,1529.003864261995,109823.47547141711,762.9931615617711,2254.9406322585246
11,88,1540.354761677628,308167.0780029297,798.8402570822269,2264.882539349437
11,89,1545.6514670656586,225139.03373154005,774.8206208517479,2308.9126689623986
11,90,1553.420905680806,209517.71907552084,795.0576626250089,2273.706688215636
11,91,1561.5439545447987,179923.24812825522,795.0424875926402,2266.439837290026
11,92,1551.9807879043744,136764.281636556,796.8413622762224,2244.174546699032
11,93,1552.589094975836,263728.0418701172,791.5401200892844,2245.5373787498515
11,94,1556.421737645572,171362.78116861978,748.5640383893219,2206.3370626130272
11,95,1565.3783504741143,259323.1604207357,781.3331221671274,2247.707120059142
11,96,1569.0086429146093,155999.82682291666,793.1534129058239,2256.9765395603663
11,97,1576.1631278533002,214644.22635297975,835.8716131631002,2251.6801023185644
11,98,1583.0191831211944,276562.00415627164,809.2776023799909,2248.7419435099537
11,99,1596.304375077947,290218.4638328552,799.8794331600164,2277.3355695444448
12,0,1601.8397466169008,116029.81372070312,1292.8028927073358,1951.7348243722452
12,1,1602.188333237794,106600.42822265625,1285.9965237610904,1992.7584285538776
12,2,1600.6674019383408,190480.61006673178,1288.3690190509697,1990.1792272403154
12,3,1612.8209973508165,255261.7864074707,1308.5403474361851,2028.273885278966
12,4,1618.7329497298094,127743.95709737141,1269.4645278356477,2024.0206339696404
12,5,1614.6757013149954,145747.47587076822,1221.2612741985101,2036.3514014924033
12,6,1617.2602600692824,111692.52896118164,1254.6658460749036,2037.5342139451488
12,7,1618.915041662892,177173.18024698892,1257.1501143189623,2013.0356444814954
12,8,1606.406527019499,362444.6660461426,1226.9069782543954,1987.369356520089
12,9,1586.4191096258448,260090.92024421692,1232.3066860585832,1971.8488175223138
12,10,1595.0852193768494,287786.5702107747,1264.4532965362125,1953.133888587172
12,11,1594.3539857867638,193437.11181640625,1246.2852024408373,1959.6970352481426
12,12,1598.314110351155,125617.2948404948,1197.1079599671157,1969.793454812793
12,13,1602.3100489009555,144264.98971116543,1174.0162197234952,2001.3689319384446
12,14,1587.9125665268166,264400.47489420575,1184.8886255942741,1998.9167953553958
12,15,1570.045803745187,213126.62198893228,1151.0044792367105,1955.4950697259558
12,16,1580.9505240864635,280557.5282796224,1118.4859873189985,1930.252698859553
12,17,1582.4598923810154,226061.91202799478,1145.1515176015284,1934.2705173059617
12,18,1602.0060945939513,378346.755859375,1130.4611448771675,1938.4578637199209
12,19,1589.1873662641076,230864.54483032227,1087.9400165324912,1916.080991073743
12,20,1597.4218184677202,148709.77473958334,1128.901814710245,1955.717348676605
12,21,1603.3515283116333,314282.1522623698,1105.4250527749007,1939.7895681917425
12,22,1618.3148503770042,231829.81582641602,1125.2594448375626,1958.193198230409
12,23,1604.2349722555393,77875.42842610677,1105.9812536578863,1932.3175206320777
12,24,1609.2766083130693,351225.44405110675,1118.1549632799022,1967.7704015235388
12,25,1605.3792378735563,242431.7006479899,1146.6722683677026,1927.792463381779
12,26,1616.9325373394465,173780.63229258856,1180.6352443700762,1950.412313446607
12,27,1626.924676166969,144553.38525517783,1230.5284132957418,1975.7303574301166
12,28,1626.1465285065678,293006.1651204427,1192.682961161023,1980.9589459777362
12,29,1630.785270445924,135259.34301757812,1147.1197727422802,2023.130489592252
12,30,1631.8896635774984,171094.71894327799,1182.2535864285146,2004.4523361958265
12,31,1633.282366634794,139594.52303059897,1148.653856836447,2044.0946432784426
12,32,1626.2043895535146,260635.765625,1177.1487009808318,1994.8058492316063
12,33,1620.63262581918,164756.4803492228,1160.0113153574712,1990.5374076138253
12,34,1618.4671285111942,208472.11857962608,1175.7611077573968,1970.2099266624878
12,35,1624.8499005727529,214506.64070638022,1164.7135412998591,1945.7511894911463
12,36,1628.7086774361417,210208.1123046875,1183.6667355197017,1954.865861589348
12,37,1631.9218704210082,256621.36844889322,1140.765494589615,1927.3929706696736
12,38,1632.6724544037204,150683.6173095703,1145.6070826339112,1972.7861977749565
12,39,1626.671369806366,336103.1448567708,1165.8778309306851,1977.9979075096032
12,40,1618.9139675919366,214128.86500358582,1162.0726777283053,1994.0746949497868
12,41,1631.8855132169547,233325.9043375651,1200.1455235783528,1954.8455993248604
12,42,1627.679059399771,300370.1796328227,1226.6466869154303,1985.9227536169242
12,43,1616.094045745065,303867.9918619792,1206.5876895635201,1950.784115891972
12,44,1615.3202635673676,100947.65148925781,1194.6086329583654,1919.339082938833
12,45,1605.1614929071593,209472.04264322916,1175.2426091627258,1877.0343550111631
12,46,1603.1904144497414,302048.14482625324,1150.9242301387828,1896.715126650419
12,47,1595.213887406033,100168.88633879523,1165.3835620475727,1864.6183386634382
12,48,1600.4963153894396,171406.58642578125,1120.4455338017037,1887.078291737698
12,49,1608.5830992963074,136240.23712158203,1138.6478005175493,1920.8058402669542
12,50,1599.8490095853629,69301.79827984174,1091.1377233942408,1879.8928675768775
12,51,1593.7312193426606,122072.837890625,1093.3847537615302,1888.6054278581717
12,52,1594.1259393478274,165853.8523610433,1053.4873013452836,1894.3057252791866
12,53,1606.8210096655387,175985.40386454263,1048.227809760826,1901.8044235958994
12,54,1616.9835873849672,160463.74043019614,1067.8156369807516,1907.8745478768913
12,55,1620.2513416957415,314474.0057373047,1094.6831862664928,1943.0947609678615
12,56,1618.3618252003669,317197.6991259257,1099.791243365264,1984.008007669919
